sequence,sequence_index,bvec,TR,readout,spin,x,y,z,longitudinal,transverse,phase,Sx,Sy
dwi.seq,1,0,1,1,12,-475.122767798077,-166.43453152596197,147.12865969533445,-4.440892098500626e-16,0.9999999999999999,89.99999985212395,2.5809239740970747e-9,0.9999999999999999
dwi.seq,1,0,1,1,13,249.4524868568235,501.5484643397309,383.72316599064726,-4.440892098500626e-16,1.0,89.9999998576435,2.4845896042410363e-9,1.0
dwi.seq,1,0,1,1,14,324.94191141176907,121.24467621417999,-73.52694782768796,-4.440892098500626e-16,1.0,90.00000012040593,-2.1014798961839297e-9,1.0
dwi.seq,1,0,1,1,15,-177.6228768488384,-461.2828196979532,257.847145808447,-4.440892098500626e-16,1.0,90.00000001800275,-3.142072844231661e-10,1.0
dwi.seq,1,0,1,1,16,142.69196015081837,-208.7248510193038,324.9877361816653,-4.440892098500626e-16,1.0,89.99999999600566,6.971446142682825e-11,1.0
dwi.seq,1,0,1,1,17,-237.8211980529531,224.45954455785707,-404.8730980133095,-4.440892098500626e-16,1.0,90.0000000049771,-8.686671358539087e-11,1.0
dwi.seq,1,0,1,1,18,405.19616660697255,-440.1488489540356,46.352133943308466,-4.440892098500626e-16,0.9999999999999999,89.99999999817396,3.1870375148097214e-11,0.9999999999999999
dwi.seq,1,0,1,1,19,83.55784480247434,-89.80518538174205,395.22753345008744,-4.440892098500626e-16,1.0,89.99999992387355,1.3286572784325613e-9,1.0
dwi.seq,1,0,1,1,20,331.7304139384666,137.42508608945786,-366.21065222239844,-4.440892098500626e-16,1.0,89.99999999632963,6.405996002113219e-11,1.0
dwi.seq,1,0,1,1,21,339.6228187112156,52.09844594367249,333.0622529943608,-4.440892098500626e-16,1.0,89.99999998387077,2.8150825372649307e-10,1.0
dwi.seq,1,0,1,1,22,407.9425455547893,-134.81767416049922,-396.1875458298748,-4.440892098500626e-16,1.0,89.99999998939995,1.8500572210393704e-10,1.0
dwi.seq,1,0,1,1,23,249.98967556280604,-463.3035645919842,-178.6450819059021,-4.440892098500626e-16,0.9999999999999999,89.99999999045504,1.6659101656547295e-10,0.9999999999999999
dwi.seq,1,0,1,1,24,-184.1278213841403,352.21224067951533,-127.81762272387142,-4.440892098500626e-16,0.9999999999999999,90.00000000347819,-6.070590166034492e-11,0.9999999999999999
dwi.seq,1,0,1,1,25,296.8643645356583,123.66248830496822,236.93671893921888,-4.440892098500626e-16,1.0,89.99999996430155,6.230554666499608e-10,1.0
dwi.seq,1,0,1,1,26,407.68246337667676,-23.61419941185298,-486.1730160445449,-4.440892098500626e-16,1.0,89.99999999155926,1.473186364125297e-10,1.0
dwi.seq,1,0,1,1,27,-415.3551953934933,-391.51376077603715,-142.96630234888804,-4.440892098500626e-16,1.0,89.99999979215468,3.62758513125928e-9,1.0
dwi.seq,1,0,1,1,28,-77.42086790155317,227.43802374276243,1.9652776367713223,-4.440892098500626e-16,0.9999999999999999,90.00000000255096,-4.452268788199349e-11,0.9999999999999999
dwi.seq,1,0,1,1,29,30.494971694564786,336.39187258103703,318.3684954113119,-4.440892098500626e-16,1.0,90.00000010929311,-1.9075246445501332e-9,1.0
dwi.seq,1,0,1,1,30,-465.6275111584674,-275.3498590904776,-109.59611981803656,-4.440892098500626e-16,1.0,89.9999999802572,3.4457685300902684e-10,1.0
dwi.seq,1,0,1,1,31,381.26883635032044,203.8392731347999,61.98138416243054,-4.440892098500626e-16,0.9999999999999999,89.99999993131173,1.198836394681188e-9,0.9999999999999999
dwi.seq,1,0,1,1,32,-437.1112294918651,275.80510986778177,35.00976745968416,-4.440892098500626e-16,0.9999999999999999,90.00000000539762,-9.420630502312038e-11,0.9999999999999999
dwi.seq,1,0,1,1,33,-194.43579662205985,319.67425579161085,-27.829014365715096,-4.440892098500626e-16,0.9999999999999999,90.00000000889573,-1.5525969139569358e-10,0.9999999999999999
dwi.seq,1,0,1,1,34,276.4612763029739,-197.58821692874008,46.647133342635954,-4.440892098500626e-16,0.9999999999999999,89.99999991840484,1.4241042105296043e-9,0.9999999999999999
dwi.seq,1,0,1,1,35,78.79945862925194,-502.7522693104958,390.5595005863924,-4.440892098500626e-16,1.0,89.99999983583285,2.8652572462905777e-9,1.0
dwi.seq,1,0,1,1,36,214.16055602670846,449.49326544030396,305.4875849795368,-4.440892098500626e-16,1.0,90.00000000641452,-1.1195456415062274e-10,1.0
dwi.seq,1,0,1,1,37,-429.5807407205476,352.49173297306737,492.85332814196966,-4.440892098500626e-16,0.9999999999999999,90.00000000320135,-5.5874103174321387e-11,0.9999999999999999
dwi.seq,1,0,1,1,38,153.64537696274905,-219.85841427344323,-388.96723794027315,-4.440892098500626e-16,1.0,90.0000003145442,-5.489831848135317e-9,1.0
dwi.seq,1,0,1,1,39,-87.2384082843917,384.7356556227991,462.61946793250587,-4.440892098500626e-16,1.0,89.99999999869574,2.276359700470999e-11,1.0
dwi.seq,1,0,1,1,40,262.4776553082242,258.1192048598084,-27.222903484406842,-4.440892098500626e-16,1.0,89.99999999496796,8.782558289122564e-11,1.0
dwi.seq,1,0,1,1,41,474.4927547629681,-63.721996351474104,-333.20656942533157,-4.440892098500626e-16,1.0,90.0000002511347,-4.383127267304461e-9,1.0
dwi.seq,1,0,1,1,42,-309.0486812759549,-488.04856092752175,-366.08390528616656,-4.440892098500626e-16,1.0,90.00000016590019,-2.895504537957717e-9,1.0
dwi.seq,1,0,1,1,43,-306.54701309681104,-204.59480476464626,360.6597050134835,-4.440892098500626e-16,1.0,90.0000001531752,-2.6734114575243767e-9,1.0
dwi.seq,1,0,1,1,44,-345.65047498177233,390.5679372006104,48.13296339076344,-4.440892098500626e-16,1.0,89.99999997826721,3.7930870647616587e-10,1.0
dwi.seq,1,0,1,1,45,382.59392510927705,350.8791520380884,-142.6934113690194,-4.440892098500626e-16,1.0,90.00000000257027,-4.485975549364105e-11,1.0
dwi.seq,1,0,1,1,46,283.5405661755908,-337.4533321818178,225.3576857829052,-4.440892098500626e-16,1.0,89.99999989498724,1.832818407735506e-9,1.0
dwi.seq,1,0,1,1,47,-321.40418739889043,-407.9306565118044,-238.65551682781546,-4.440892098500626e-16,1.0,90.00000007582824,-1.3234524485352664e-9,1.0
dwi.seq,1,0,1,1,48,379.5679058498414,-354.7500466888585,-194.65620000050552,-4.440892098500626e-16,1.0,89.99999999842245,2.753338893965783e-11,1.0
dwi.seq,1,0,1,1,49,-427.6397078604683,117.27818374403945,-259.2228452238774,-4.440892098500626e-16,1.0,89.99999998018168,3.458948642586921e-10,1.0
dwi.seq,1,0,1,1,50,380.4675268468251,-42.57093968797389,-243.88611507228165,-4.440892098500626e-16,1.0,89.99999998986863,1.768258178860295e-10,1.0
dwi.seq,1,0,1,1,51,-462.2812787882442,-96.41037829567807,110.09084899769788,-4.440892098500626e-16,1.0,89.9999999966486,5.849301186555503e-11,1.0
dwi.seq,1,0,1,1,52,342.0397040599245,412.9810012961845,-435.32888361357726,-4.440892098500626e-16,0.9999999999999999,90.0000000026325,-4.594586224228316e-11,0.9999999999999999
dwi.seq,1,0,1,1,53,-204.1754661924603,-63.69014446199844,431.54233771465124,-4.440892098500626e-16,1.0,90.0000000387426,-6.761859039522842e-10,1.0
dwi.seq,1,0,1,1,54,362.67902799601205,486.8817120862136,-310.7149795425669,-4.440892098500626e-16,0.9999999999999999,89.9999999903998,1.6755509442159807e-10,0.9999999999999999
dwi.seq,1,0,1,1,55,-390.17628453055556,-337.2946382111442,49.55521153820197,-4.440892098500626e-16,0.9999999999999999,89.9999999916958,1.4493560064158802e-10,0.9999999999999999
dwi.seq,1,0,1,1,56,97.03646058774225,-477.9905712426747,-95.27276588286757,-4.440892098500626e-16,0.9999999999999999,90.00000000018866,-3.292795888324451e-12,0.9999999999999999
dwi.seq,1,0,1,1,57,-239.20753423819258,283.17460621471224,77.12921149613567,-4.440892098500626e-16,1.0,89.99999986862217,2.2929757199758588e-9,1.0
dwi.seq,1,0,1,1,58,271.279790859526,163.50231989594337,116.44201012670675,-4.440892098500626e-16,1.0,90.00000019438322,-3.3926271796349556e-9,1.0
dwi.seq,1,0,1,1,59,223.0982206929183,-336.58967945552405,-72.2054489290043,-4.440892098500626e-16,1.0,90.00000034012633,-5.93632440467581e-9,1.0
dwi.seq,1,0,1,1,60,-471.39821496376504,-220.4917846654561,-276.0527142031694,-4.440892098500626e-16,1.0,90.00000029274182,-5.1093085573366805e-9,1.0
dwi.seq,1,0,1,1,61,-498.3030295263364,99.73559918798631,234.62239969975658,-4.440892098500626e-16,1.0,90.0000000169801,-2.963585746829211e-10,1.0
dwi.seq,1,0,1,1,62,-349.5056205994849,-496.7897215839402,-242.75520499152032,-4.440892098500626e-16,1.0,89.99999998545864,2.537945497363071e-10,1.0
dwi.seq,1,0,1,1,63,-369.4987552968351,277.92309545073357,210.3247512457047,-4.440892098500626e-16,1.0,89.99999998193054,3.153715194261636e-10,1.0
dwi.seq,1,0,1,1,64,-466.87159602383144,-385.0732684327498,-82.3369292345654,-4.440892098500626e-16,1.0,90.0000000140093,-2.445084486472089e-10,1.0
dwi.seq,1,0,1,1,65,336.9449913675787,-376.01202240653095,248.09679877488665,-4.440892098500626e-16,1.0,90.0000001320588,-2.3048608876598464e-9,1.0
dwi.seq,1,0,1,1,66,-356.5534066220241,313.0795107456536,289.23638898790506,-4.440892098500626e-16,1.0,90.00000013196308,-2.3031901831476627e-9,1.0
dwi.seq,1,0,1,1,67,395.64023565070454,-477.9030490741835,409.6453908308287,-4.440892098500626e-16,0.9999999999999999,90.00000001242161,-2.1679796899767885e-10,0.9999999999999999
dwi.seq,1,0,1,1,68,-370.44873035737606,-431.8330442492983,-355.90875770818195,-4.440892098500626e-16,1.0,89.99999999735752,4.6119976637703756e-11,1.0
dwi.seq,1,0,1,1,69,-372.7363453747885,-28.285688975505167,-543.8234474850085,-4.440892098500626e-16,0.9999999999999999,89.9999999796819,3.546176978378185e-10,0.9999999999999999
dwi.seq,1,0,1,1,70,-114.40630932351374,424.5630154172848,-153.9054609637505,-4.440892098500626e-16,0.9999999999999999,89.9999999919704,1.4014299029584433e-10,0.9999999999999999
dwi.seq,1,0,1,1,71,-95.26308555414832,-299.87396050430584,266.6420644552217,-4.440892098500626e-16,1.0,89.99999998724768,2.2257003482421447e-10,1.0
dwi.seq,1,0,1,1,72,-205.69950649809445,474.62699837810464,-512.017831343788,-4.440892098500626e-16,0.9999999999999999,89.99999999202245,1.3923447030948304e-10,0.9999999999999999
dwi.seq,1,0,1,1,73,238.71725213123437,-10.863391316330189,-493.6139098409386,-4.440892098500626e-16,0.9999999999999999,90.00000024348616,-4.249635099676996e-9,0.9999999999999999
dwi.seq,1,0,1,1,74,-374.23956292056334,-135.34631057100117,-157.18745024026,-4.440892098500626e-16,1.0,90.0000000106107,-1.8519174175716417e-10,1.0
dwi.seq,1,0,1,1,75,-63.4969475667469,343.3571201139514,162.6951778694453,-4.440892098500626e-16,0.9999999999999999,89.99999975598189,4.258919464582664e-9,0.9999999999999999
dwi.seq,1,0,1,1,76,-249.28112277993773,203.90980049155917,306.0019721771405,-4.440892098500626e-16,1.0,89.99999981011459,3.3141256458420868e-9,1.0
dwi.seq,1,0,1,1,77,419.4199169626334,-399.7130825263735,-300.5417387275967,-4.440892098500626e-16,1.0,90.00000000591501,-1.0323644306937805e-10,1.0
dwi.seq,1,0,1,1,78,405.5158345274594,182.3259450934498,92.60134009736232,-4.440892098500626e-16,0.9999999999999999,90.00000000963928,-1.6823716648343088e-10,0.9999999999999999
dwi.seq,1,0,1,1,79,-12.787013618179301,166.24560660531205,357.4942090293816,-4.440892098500626e-16,1.0,90.00000011227415,-1.959553597479148e-9,1.0
dwi.seq,1,0,1,1,80,-354.31690680390824,-308.9164662345278,87.26354944102141,-4.440892098500626e-16,1.0,90.00000007144216,-1.246900896760626e-9,1.0
dwi.seq,1,0,1,1,81,390.0575679174894,349.8435745577914,-34.88645190846357,-4.440892098500626e-16,0.9999999999999999,89.99999999531961,8.168817446575195e-11,0.9999999999999999
dwi.seq,1,0,1,1,82,438.1334894450917,-421.6343984890793,-430.5764596219098,-4.440892098500626e-16,1.0,89.9999998964044,1.80808424253761e-9,1.0
dwi.seq,1,0,1,1,83,2.160459693089223,31.939787336499254,164.2656812971504,-4.440892098500626e-16,1.0,90.00000001344291,-2.3462311624851507e-10,1.0
dwi.seq,1,0,1,1,84,482.27715438149335,-165.6802718092429,-413.4764848835672,-4.440892098500626e-16,1.0,90.00000000109974,-1.9194003872383572e-11,1.0
dwi.seq,1,0,1,1,85,-5.002730693308612,421.1961165682784,-144.32662933621168,-4.440892098500626e-16,1.0,90.00000003546478,-6.189771717726093e-10,1.0
dwi.seq,1,0,1,1,86,-290.1694423108201,-482.5973171389325,300.87494917892786,-4.440892098500626e-16,0.9999999999999999,90.00000001087658,-1.8983206401346591e-10,0.9999999999999999
dwi.seq,1,0,1,1,87,313.46566645491373,325.00096588158044,312.3037708218768,-4.440892098500626e-16,1.0,90.00000001065017,-1.8588051052651313e-10,1.0
dwi.seq,1,0,1,1,88,452.58062401927526,-200.47781128147818,32.548621841685126,-4.440892098500626e-16,1.0,89.99999998532124,2.561927151057112e-10,1.0
dwi.seq,1,0,1,1,89,357.1771352302011,-228.6826781719708,-393.5172321180655,-4.440892098500626e-16,1.0,89.99999996172652,6.679983109220433e-10,1.0
dwi.seq,1,0,1,1,90,-223.9163817457947,-243.0590930092693,265.0914085676234,-4.440892098500626e-16,1.0,89.99999993070607,1.209407271508575e-9,1.0
dwi.seq,1,0,1,1,91,-34.557809260841175,56.24619752422657,10.463462714704233,-4.440892098500626e-16,1.0,89.99999985523736,2.5265846570749796e-9,1.0
dwi.seq,1,0,1,1,92,-20.22895212796463,-439.93851434538675,-307.23354170163793,-4.440892098500626e-16,1.0,90.00000000519287,-9.063274347152513e-11,1.0
dwi.seq,1,0,1,1,93,-493.16189919236666,455.68797328280357,245.27885414965817,-4.440892098500626e-16,1.0,89.9999999906057,1.6396144274745432e-10,1.0
dwi.seq,1,0,1,1,94,116.58554642744456,-405.19025280584043,-339.0650880002887,-4.440892098500626e-16,1.0,89.99999998623242,2.402895229120177e-10,1.0
dwi.seq,1,0,1,1,95,-239.42248617680542,168.77403706846792,-413.52888983262176,-4.440892098500626e-16,1.0,90.00000007630096,-1.3317030402214002e-9,1.0
dwi.seq,1,0,1,1,96,-114.1352089606546,309.44382218023605,434.0879498922311,-4.440892098500626e-16,1.0,90.0000002181668,-3.807729043706472e-9,1.0
dwi.seq,1,0,1,1,97,-397.4631550767052,-404.46769607224917,-340.88003308116953,-4.440892098500626e-16,1.0,90.00000001170476,-2.042865351478266e-10,1.0
dwi.seq,1,0,1,1,98,-367.8576466831926,118.23634647893974,-23.845946568243576,-4.440892098500626e-16,0.9999999999999999,90.00000000113018,-1.9725276002000245e-11,0.9999999999999999
dwi.seq,1,0,1,1,99,-268.2231130653521,-190.23601154232398,-30.150857799301928,-4.440892098500626e-16,1.0,90.00000000486095,-8.48395954176238e-11,1.0
dwi.seq,1,0,1,1,100,-459.25416680883677,-83.71507271988428,337.0539141395491,-4.440892098500626e-16,0.9999999999999999,89.99999996388395,6.303439646896039e-10,0.9999999999999999
dwi.seq,1,0,1,1,101,137.2764831529313,-388.1998767326084,-208.6859772062823,-4.440892098500626e-16,1.0,89.9999999959039,7.149032904963656e-11,1.0
dwi.seq,1,0,1,1,102,440.3398381950757,363.9033314026438,98.9953742321038,-4.440892098500626e-16,1.0,89.99999972734936,4.758651341929169e-9,1.0
dwi.seq,1,0,1,1,103,-153.2387646213751,-387.4106196645466,325.41147535788167,-4.440892098500626e-16,0.9999999999999999,90.00000001031177,-1.7997426252344968e-10,0.9999999999999999
dwi.seq,1,0,1,1,104,373.8310651696607,-156.23561379661106,403.31808170090954,-4.440892098500626e-16,1.0,89.999999819773,3.145554636087664e-9,1.0
dwi.seq,1,0,1,1,105,-331.20711013082644,-356.769112158557,-148.39196724867054,-4.440892098500626e-16,1.0,89.99999992822806,1.2526565928576778e-9,1.0
dwi.seq,1,0,1,1,106,437.0963032806689,271.20229129242347,-307.84280690142856,-4.440892098500626e-16,1.0,90.00000013026838,-2.273612066179732e-9,1.0
dwi.seq,1,0,1,1,107,-290.88068648486825,105.21977069793554,-176.59129773278437,-4.440892098500626e-16,0.9999999999999999,90.00000000259908,-4.536250460976289e-11,0.9999999999999999
dwi.seq,1,0,1,1,108,225.06992430528103,-384.2671343098494,288.07337432011417,-4.440892098500626e-16,1.0,89.99999999635482,6.362045758710756e-11,1.0
dwi.seq,1,0,1,1,109,104.12157317055359,-320.4509651807047,325.2351878726052,-4.440892098500626e-16,1.0,90.00000001396047,-2.436562306092244e-10,1.0
dwi.seq,1,0,1,1,110,378.98086749908265,362.0970875315696,-304.05319451474276,-4.440892098500626e-16,1.0,90.00000000954793,-1.6664285404217226e-10,1.0
dwi.seq,1,0,1,1,111,156.06699334422035,240.59539397928998,-105.22283431245928,-4.440892098500626e-16,0.9999999999999999,89.99999982386612,3.0741161445147265e-9,0.9999999999999999
dwi.seq,1,0,1,1,112,435.00738607087015,205.72630088444805,462.56229843543645,-4.440892098500626e-16,1.0,89.99999998534594,2.557616455626329e-10,1.0
dwi.seq,1,0,1,1,113,68.62194847213259,-129.65391343517712,-29.43416665800662,-4.440892098500626e-16,1.0,90.00000003039756,-5.305374759995298e-10,1.0
dwi.seq,1,0,1,1,114,426.17457487269326,448.7685812168433,390.0250672912365,-4.440892098500626e-16,1.0,89.99999977286019,3.964337501601165e-9,1.0
dwi.seq,1,0,1,1,115,479.9948413365639,-142.67858306911194,-163.65756054799235,-4.440892098500626e-16,1.0,89.9999999892288,1.879929497085604e-10,1.0
dwi.seq,1,0,1,1,116,-21.018745048238845,-258.1730795670946,213.67312286225166,-4.440892098500626e-16,1.0,90.00000000640202,-1.1173630109083624e-10,1.0
dwi.seq,1,0,1,1,117,71.63828217794864,-167.43735419803087,-418.7166193086558,-4.440892098500626e-16,1.0,90.00000000601634,-1.0500486990605727e-10,1.0
dwi.seq,1,0,1,1,118,-204.42345184889194,-118.45299693730792,-308.8636717043135,-4.440892098500626e-16,1.0,90.00000006531718,-1.1399998665226738e-9,1.0
dwi.seq,1,0,1,1,119,-407.293845379572,174.86747961005494,-15.863214756024153,-4.440892098500626e-16,1.0,90.00000000424812,-7.414371338326829e-11,1.0
dwi.seq,1,0,1,1,120,157.52276305824032,-170.45032842218143,274.91068543387325,-4.440892098500626e-16,1.0,89.99999998182062,3.1729000211644603e-10,1.0
dwi.seq,1,0,1,1,121,-323.87896698632045,308.9274430918693,-372.44438964920914,-4.440892098500626e-16,1.0,89.99999962423007,6.558422490177161e-9,1.0
dwi.seq,1,0,1,1,122,-473.76865954018365,-339.15121615267924,-99.81362016034863,-4.440892098500626e-16,1.0,89.99999983152462,2.9404501105180467e-9,1.0
dwi.seq,1,0,1,1,123,-406.0165640973209,46.88816825153426,-459.6446911838669,-4.440892098500626e-16,1.0,89.99999998919913,1.8851082842314472e-10,1.0
dwi.seq,1,0,1,1,124,-411.392946594312,8.699017264215254,49.44637409211777,-4.440892098500626e-16,1.0,89.99999992976477,1.2258360312291863e-9,1.0
dwi.seq,1,0,1,1,125,-230.1821293939548,432.25707441207885,393.3354718605084,-4.440892098500626e-16,1.0,89.99999999672062,5.7236015062148265e-11,1.0
dwi.seq,1,0,1,1,126,191.96131843568838,-358.80921796175073,95.2750353170007,-4.440892098500626e-16,1.0,89.99999989922907,1.758784569960744e-9,1.0
dwi.seq,1,0,1,1,127,484.53694319623526,194.13101246605058,12.659460352106308,-4.440892098500626e-16,1.0,90.00000001319047,-2.302171787552795e-10,1.0
dwi.seq,1,0,1,1,128,-220.25713052708224,-331.4336874662753,-261.34178768155186,-4.440892098500626e-16,0.9999999999999999,89.99999998891863,1.9340636964367408e-10,0.9999999999999999
dwi.seq,1,0,1,1,129,13.384580270240843,-246.15368878091138,-4.339311436461676,-4.440892098500626e-16,1.0,89.999999924581,1.3163097899037533e-9,1.0
dwi.seq,1,0,1,1,130,39.14165995259776,-498.23216464475007,46.37985576829699,-4.440892098500626e-16,0.9999999999999999,90.00000048435083,-8.453516805446247e-9,0.9999999999999999
dwi.seq,1,0,1,1,131,228.89694409299847,103.57603446407121,-77.56228473926552,-4.440892098500626e-16,1.0,90.00000022523706,-3.9311282810022414e-9,1.0
dwi.seq,1,0,1,1,132,-289.6394681637668,-477.8940577780762,-341.9446454788526,-4.440892098500626e-16,1.0,90.00000000191248,-3.337911854887137e-11,1.0
dwi.seq,1,0,1,1,133,-316.5627794755759,149.03708726134087,228.6477563412206,-4.440892098500626e-16,1.0,89.99999990208407,1.7089553614376913e-9,1.0
dwi.seq,1,0,1,1,134,135.47866669437116,441.59675381894465,62.46938084140845,-4.440892098500626e-16,0.9999999999999999,89.99999999266164,1.280784996661458e-10,0.9999999999999999
dwi.seq,1,0,1,1,135,-133.14568684453252,101.0387632549413,353.8783739869268,-4.440892098500626e-16,1.0,89.9999997433714,4.479013949861733e-9,1.0
dwi.seq,1,0,1,1,136,-510.44802070860607,265.98980550596934,-255.4238857019734,-4.440892098500626e-16,1.0,89.9999998403232,2.7868859262549674e-9,1.0
dwi.seq,1,0,1,1,137,221.0730388379208,248.08082321147396,285.07924150072716,-4.440892098500626e-16,1.0,90.00000015587074,-2.720457564008947e-9,1.0
dwi.seq,1,0,1,1,138,-408.39598461198744,4.473238091547339,174.82227281961727,-4.440892098500626e-16,0.9999999999999999,90.0000000854789,-1.4918882840083436e-9,0.9999999999999999
dwi.seq,1,0,1,1,139,321.7100703424223,87.37175346717554,-416.191351317464,-4.440892098500626e-16,1.0,90.00000000989975,-1.7278323878209758e-10,1.0
dwi.seq,1,0,1,1,140,-134.35034783781185,124.61858985260714,-68.42975224925745,-4.440892098500626e-16,1.0,89.99999998009346,3.4743461093500414e-10,1.0
dwi.seq,1,0,1,1,141,-52.934067627921074,339.7013007512096,196.6207852555395,-4.440892098500626e-16,0.9999999999999999,90.00000000167918,-2.930727235283171e-11,0.9999999999999999
dwi.seq,1,0,1,1,142,475.7484733163714,170.17295196778235,-54.08275601799026,-4.440892098500626e-16,1.0,90.00000000751349,-1.3113517460797397e-10,1.0
dwi.seq,1,0,1,1,143,89.17509175251489,471.74128022932956,-255.44772381637347,-4.440892098500626e-16,0.9999999999999999,89.9999996747895,5.6759938684037135e-9,0.9999999999999999
dwi.seq,1,0,1,1,144,170.09758786297735,-0.7251528080607292,485.1851928829406,-4.440892098500626e-16,1.0,90.00000000145705,-2.5430374753374084e-11,1.0
dwi.seq,1,0,1,1,145,-385.4591056356484,-297.662485571086,113.59864725304801,-4.440892098500626e-16,0.9999999999999999,90.00000000255474,-4.458866285233804e-11,0.9999999999999999
dwi.seq,1,0,1,1,146,466.3945858098868,-171.1549632126477,372.73763625644483,-4.440892098500626e-16,1.0,89.99999965946506,5.943455902128129e-9,1.0
dwi.seq,1,0,1,1,147,-20.40484142999909,-88.2480942057711,-125.11527465548498,-4.440892098500626e-16,1.0,90.0000000070926,-1.2378913448893255e-10,1.0
dwi.seq,1,0,1,1,148,462.60089410203614,-523.5527239293499,262.1638600515308,-4.440892098500626e-16,1.0,90.0000000555483,-9.69500701056001e-10,1.0
dwi.seq,1,0,1,1,149,-367.690763166461,-425.10456825631115,104.51507421824188,-4.440892098500626e-16,1.0,90.00000000428909,-7.485877293027338e-11,1.0
dwi.seq,1,0,1,1,150,462.71773701504117,-160.72337758188553,-361.89733103648734,-4.440892098500626e-16,0.9999999999999999,90.00000001658601,-2.894805600113991e-10,0.9999999999999999
dwi.seq,1,0,1,1,151,-372.07069799269095,-300.59752433888207,-166.94414056467093,-4.440892098500626e-16,1.0,90.00000000149456,-2.6084915906529266e-11,1.0
dwi.seq,1,0,1,1,152,499.7220176101128,62.29367087561717,-81.73591542302498,-4.440892098500626e-16,0.9999999999999999,90.00000002116316,-3.6936682410289094e-10,0.9999999999999999
dwi.seq,1,0,1,1,153,-322.77838463614006,-98.69597580536123,-49.825424064776435,-4.440892098500626e-16,1.0,89.99999987389535,2.2009413804238184e-9,1.0
dwi.seq,1,0,1,1,154,327.55931345594644,54.001691560931015,191.91499237162,-4.440892098500626e-16,1.0,89.99999988526038,2.0025841597160552e-9,1.0
dwi.seq,1,0,1,1,155,161.78998152804473,-332.7257945039746,-336.60261684726936,-4.440892098500626e-16,1.0,90.00000000053127,-9.272459647861525e-12,1.0
dwi.seq,1,0,1,1,156,-21.331608500780973,6.0999863056615435,270.39579409671205,-4.440892098500626e-16,1.0,90.00000010412073,-1.8172495548652129e-9,1.0
dwi.seq,1,0,1,1,157,-362.0483348850347,-420.9035023354813,-275.43262182402094,-4.440892098500626e-16,0.9999999999999999,90.00000006700019,-1.1693738579244627e-9,0.9999999999999999
dwi.seq,1,0,1,1,158,-363.49115076028096,26.46971153840104,-328.39276709442646,-4.440892098500626e-16,1.0,89.99999996049313,6.89525001245895e-10,1.0
dwi.seq,1,0,1,1,159,-176.86983967476652,69.967543882361,196.72596951590893,-4.440892098500626e-16,1.0,90.00000001159384,-2.0235069062324298e-10,1.0
dwi.seq,1,0,1,1,160,-130.40826807648824,-279.36827640074574,284.3838511913307,-4.440892098500626e-16,1.0,90.00000000879542,-1.535091224457242e-10,1.0
dwi.seq,1,0,1,1,161,286.4527937727507,-361.17459277242807,-112.05241734085557,-4.440892098500626e-16,1.0,89.99999993767454,1.0877843978880233e-9,1.0
dwi.seq,1,0,1,1,162,-223.93195647865258,-334.4067892688226,117.37507930872405,-4.440892098500626e-16,1.0,90.00000018722946,-3.267770540362704e-9,1.0
dwi.seq,1,0,1,1,163,341.06362308192024,445.2535191554194,-191.2899017794026,-4.440892098500626e-16,1.0,89.99999999070093,1.62299419152421e-10,1.0
