sequence,sequence_index,bvec,TR,readout,spin,x,y,z,longitudinal,transverse,phase,Sx,Sy
dwi.seq,1,0,1,1,1538,199.22819032550987,-34.249103920211944,364.1158028873217,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,1539,279.40970790497835,437.97124524363204,-177.11840563928897,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,1540,-447.4299165394272,-331.99743667660715,328.0269680746481,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,1541,147.77496249798037,-328.55151032790013,253.52917550269842,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,1542,489.05366596244943,211.12128967788973,-271.851605274167,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,1543,-395.76836606746747,-441.803346855314,-312.3561125392982,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,1544,-232.95531994486493,4.894572181202477,485.7310631889039,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,1545,-34.398615145620056,-192.516775693691,-93.25323596200552,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,1546,-188.2605735213113,364.3609924510032,413.1830604605069,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,1547,-210.71516409107426,54.75533563617223,-459.03088663121355,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,1548,2.0017324485685606,-197.6639731859586,312.61598128734073,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,1549,156.15157060214793,-478.6849388051771,120.891350628618,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,1550,74.70229289474739,-474.1481810247147,191.811810951783,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,1551,-153.94054584985727,-74.59238907403675,-153.55547444351427,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,1552,405.77294818972666,460.8179094356909,-342.1747381315967,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,1553,-93.41467897280475,-456.96179719360345,-120.44581130005383,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,1554,367.31836858942245,-319.11024557658925,335.0653803017978,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,1555,112.57418114588401,299.5763999398392,-294.05539937111314,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,1556,-159.70891250141932,76.09981656338843,-204.61156148677483,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,1557,-123.34358268370808,-369.0137593851192,136.5961723596572,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,1558,-381.7479322898153,-456.13646113097275,455.4798153618532,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,1559,13.270442399697037,100.45107902822654,-372.0122310023777,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,1560,364.4338759895569,27.541919886583436,426.1659133985431,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,1561,380.9073205869307,180.35979055499814,-63.09676521303839,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,1562,-78.44194732547987,-485.2973720515502,189.67377322102112,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,1563,-267.0879611844033,137.89543689271392,442.42144419084485,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,1564,240.78329173801367,294.9855869461667,-336.5161760625415,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,1565,-2.644136914637696,-349.7073448098217,381.7161423990165,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,1566,366.1589834258504,367.40696388761995,-105.69305319641543,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,1567,383.6302218168339,20.192728532448843,-446.2041971566293,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,1568,353.97216706484943,154.75154432460107,446.875474037098,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,1569,292.6482354005964,-94.50082472488648,402.62274535386075,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,1570,-213.63229521873387,-75.7725169858056,-134.64912803194383,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,1571,486.50960841347927,-327.94056973638476,-356.0592649277288,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,1572,287.446354115983,40.38163127698186,-303.01063586681107,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,1573,137.25456500431076,468.88158942007294,-37.221857365535676,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,1574,334.53403438200127,269.7115033531128,-376.41830956355346,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,1575,123.52404235071536,378.3760019028458,-55.21095819750953,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,1576,26.38087052702278,-139.64860079272555,-193.96971067732167,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,1577,39.44345995375582,485.76962629883405,270.1234004886427,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,1578,77.94599540482223,278.97678815230785,248.18048250977913,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,1579,-22.543542262502886,-230.86169803109203,397.9725372960781,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,1580,-370.74771865218537,-133.93696435910255,362.9238665313857,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,1581,-272.95849111387975,-402.698456592887,293.35256344421634,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,1582,-68.28055731580307,-65.87600437795116,-241.633294098052,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,1583,456.6558474534918,389.54457211540097,-255.7382974912727,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,1584,-20.95825367738737,505.3751217563993,93.39548855235893,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,1585,-281.3571934758077,-409.99885824547147,-453.41049456684715,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,1586,-223.74210293578827,-273.45841052974436,-197.58137761326242,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,1587,162.28242142195592,-293.6758999201413,-220.70117301430034,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,1588,486.0490253527892,-465.47954687113224,460.354808944892,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,1589,-148.99287740946974,-41.25932966170992,-211.74787960532362,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,1590,-110.29315596180719,-107.88810604513439,93.05000597804391,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,1591,-109.8096206393954,255.698342501732,-410.27859539647807,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,1592,-166.84053877079847,-135.50595382345995,-164.6917123367119,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,1593,493.87172783112175,11.302932312995804,383.3047655450227,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,1594,487.2847281697137,138.29069379560795,379.84569436259704,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,1595,292.6383898141049,-100.98294163510802,-278.60977478214136,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,1596,361.5616429809748,-364.71950146260224,64.75493567939469,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,1597,56.26493723105131,112.56206288705897,159.24221110832977,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,1598,-468.24546535292086,332.0535007694878,-71.64758861275814,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,1599,-256.52640475371226,-296.648845375015,314.0337641848378,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,1600,454.5384322944314,297.8178684165333,39.98994123856764,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,1601,220.4939341739243,-371.4812142824775,278.64685777959187,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,1602,-441.42769057135877,287.8378309512384,269.8985814995897,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,1603,226.43799211933356,-124.09355911309613,343.3095643905176,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,1604,-266.60054111711133,-97.05893815954533,-43.54172683069698,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,1605,245.56458917023895,98.04932587976546,87.03523338677756,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,1606,434.859011363898,-351.5677824640779,276.0501402220819,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,1607,-462.37429913736804,159.01495084274666,161.1613805158205,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,1608,-150.71499816246643,-160.63351339051414,317.01253416354706,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,1609,-243.30484541297105,63.34108770040097,490.00817011572417,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,1610,-113.64357653261801,161.21692361799327,-49.55931255332242,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,1611,308.32181198856966,430.1143955115851,-457.1547254364011,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,1612,266.75276500968886,200.77344630841802,238.8024225760458,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,1613,-301.47135725647695,417.0510503371121,-209.73000448441027,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,1614,355.25631635969285,-236.51291771635084,-325.1169717140605,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,1615,-188.6237007429889,-30.830855557324085,68.81135627866357,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,1616,-375.8987073838239,-336.59050471299173,-497.62830761150417,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,1617,-32.96787970285221,-365.97051685510655,-276.8953224563022,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,1618,87.6387534488774,262.17286689867495,-288.5453357438237,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,1619,188.28137247042284,-450.7456161242573,-248.79088238073052,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,1620,-256.4426848333334,352.70984909565306,150.31377622516473,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,1621,462.8719720628491,344.6109957481281,-486.83326347645925,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,1622,519.0538141659582,-340.9256975578055,-501.27816705687803,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,1623,-440.09783988321107,-67.29906502067686,-306.6966270824111,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,1624,445.59039401730786,39.1568578255084,45.43792086850925,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,1625,490.14590863895626,-313.67982017351625,-496.90910090081627,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,1626,476.19638402938426,434.7192700563559,-258.9237079150818,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,1627,-27.20621233705466,-353.51458229106237,-87.2952910068611,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,1628,-41.03924337623399,-252.28249395115418,196.55680303685185,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,1629,194.0038567093272,427.51507896648917,-301.59038716097314,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,1630,-239.4979176237784,288.5630903154383,-464.9388251432817,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,1631,197.07188171807582,148.57196401749468,375.831238663498,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,1632,-130.93936060650313,-81.703440219146,241.43236453265752,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,1633,38.168092350728564,-53.964874290684804,-332.754192496675,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,1634,451.42857509730095,125.40856039993821,-420.41084968583954,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,1635,-310.8407831617391,-343.4332252997699,80.31772900331097,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,1636,-328.04491236186607,-55.13106668871836,-222.07018661075108,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,1637,171.9137133498761,-187.69923585364145,36.92091150003055,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,1638,456.50567057044196,-362.61260647795064,291.9213891282471,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,1639,258.8964474622358,332.99774140026636,468.25544388345304,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,1640,-32.36096907504869,-489.43904652314626,217.23763770638627,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,1641,77.88882192143585,128.18009501652764,249.10044952298736,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,1642,-360.3301779154347,158.07491773385735,-4.665443792866181,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,1643,-95.13374294099516,464.90013644628203,-131.62950937029817,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,1644,-30.30271788781022,-258.8282994884918,-48.04963242097594,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,1645,-252.4106391923793,380.57541442368307,431.532471709994,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,1646,-335.72770190936234,165.84103768456038,-493.3801647127744,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,1647,-0.8719480102408799,295.8455330262366,167.49952049459463,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,1648,156.07516026546023,-473.6474745491011,83.61026426937744,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,1649,333.2860431738884,-251.9737700515772,59.62069370098075,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,1650,470.37997964923113,493.84895648133784,11.274237239485997,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,1651,-209.4297489994655,433.294781007182,-283.0856629478977,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,1652,1.5043500773551253,-174.67678101811362,383.9295066948117,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,1653,473.47162234245616,429.0388075575892,-177.58731966606652,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,1654,166.02443843119954,132.00085956978947,352.7844317370486,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,1655,364.50775049154385,-325.0756620891905,444.13336361505253,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,1656,256.84738811252754,377.6528002719258,412.7545584377775,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,1657,-73.23748466429701,-10.031233210372081,254.7512655994434,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,1658,-101.49225854089075,4.851896208101118,387.4696328318256,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,1659,89.60859523233638,-374.29023487200266,391.35183575943535,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,1660,462.5825552413332,416.7212825195746,-323.3826405155437,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,1661,-176.90293036748812,-374.7362173897048,382.05056964092324,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,1662,-333.0507868569714,-321.9080515353759,-294.8077642104176,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,1663,380.91415366759264,-228.2418020002431,-357.5520387610919,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,1664,396.43329375688194,-417.9288637640156,184.334275892779,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,1665,64.19678224361941,36.98955876432082,-226.22985214056447,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,1666,352.5382119526713,134.81854415511552,-230.20889617176297,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,1667,432.11443667120864,391.9536351446871,-410.7335202072067,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,1668,371.5621130780127,-262.15992820694726,196.59483413099346,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,1669,-202.76357458628036,-302.7697732495306,-173.7701290106666,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,1670,-115.16477786289678,-425.50434485765,231.58591615676644,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,1671,-33.78809338931223,-309.74218862237814,-453.1056916801638,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,1672,344.0880999170814,-231.85301872176146,-191.2755234483069,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,1673,236.03413181652613,182.00257594537533,-462.97074332259996,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,1674,-250.176329862209,-322.9171606103065,413.28096843099036,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,1675,257.02878373487664,7.316066791394384,69.59329665907246,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,1676,-78.40684457820174,197.95317414015236,-32.7314839807264,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,1677,143.37822331331347,180.785843573144,-113.12061979787107,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,1678,-222.16020983766182,165.80933085633586,-396.47966593159356,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,1679,-376.8587115002909,-417.4686709299561,-160.19753804875364,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,1680,426.50836778324464,-102.43999494172196,-514.9378467251705,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,1681,-326.33910425552983,-267.01755455055024,-91.29534154078111,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,1682,-406.2295710748193,44.871150573656095,163.07660224065287,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,1683,-440.18023560145923,142.13682915338202,353.6657080855398,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,1684,-457.7218939754032,-46.276820953778646,-296.65872418651185,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,1685,-388.2779412279646,460.30248806460423,95.45729729022247,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,1686,-255.53139366087402,215.4566577823026,-415.50279589985,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,1687,-377.0316347757037,179.39744108759038,72.72680067039154,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,1688,-391.60138364899154,-407.92325150099873,-497.31701253559226,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,1689,-13.261070103292258,-444.4718097018221,-347.0786092111468,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,1690,-468.45944823199227,152.9008810883503,238.31285218837587,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,1691,204.03872263106433,220.5145073573238,-122.25606900922618,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,1692,-158.65990375711746,-326.63496438507894,-500.80521983859956,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,1693,-379.25040022082715,326.22268645330615,187.33348591637304,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,1694,-93.89358386191185,46.03428492079792,425.78967151865675,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,1695,108.98228815836485,429.786047769636,-265.8962542238362,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,1696,-90.3372487711135,324.7835468607759,-116.24777973370571,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,1697,-99.0742879078556,-45.53837104705978,220.0441503807025,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,1698,396.42011062504935,-438.02543690520054,-365.0709426097194,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,1699,-93.23666811488071,-288.7641658931232,12.309394670854973,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,1700,487.0416166565877,72.69221759817941,254.53974592861755,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,1701,-199.15722970273674,191.1646651280806,-142.0158128158144,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,1702,107.15666196820567,-427.92423618064004,463.87388975455167,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,1703,114.5892687923584,-237.39981905492678,115.1406033208238,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,1704,-443.2019001323731,-474.9820746475528,-179.83778527672777,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,1705,136.53987444089466,-336.69216688432624,-249.32303558223936,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,1706,417.17019011733964,-217.23226289142983,-275.4056367383608,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,1707,-358.495056502011,30.916046526178427,236.93024189415615,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,1708,-40.80180542865912,-311.2433600565027,389.1125612392126,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,1709,274.4050513299621,-100.85782490919985,342.219952730243,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,1710,-437.50348395708556,188.16941177543322,-340.9656751796318,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,1711,495.89626776352816,-274.8111904421803,268.7419904959337,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,1712,261.43742631468007,149.8242048522191,274.99363039140934,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,1713,-299.985865137229,-375.4821909991738,-203.82905489394625,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,1714,123.9693794324746,-54.94926540028488,471.3453336478514,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,1715,180.9998301031317,386.27486740375275,-249.55479573321986,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,1716,150.18397270568929,-158.99322876298572,416.12107954032655,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,1717,-224.60795453796294,-227.5242941772501,469.63549636225264,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,1718,71.28278265948458,-107.2653998254585,-57.691968965330254,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,1719,-425.88397765692577,26.405767742987127,391.77928330915836,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,1720,-157.63049857580378,316.0382427932557,-75.57660997930897,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,1721,95.79942346036276,-66.69795494619494,339.5696504741335,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,1722,281.009436687878,-299.1669457985523,9.106984484714673,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,1723,487.8513846698841,89.57354289319358,420.84185150042856,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,1724,-329.59031685640485,423.8862281701478,126.38334270111744,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,1725,-272.31573718595274,-121.41606988531825,-182.88792398615033,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,1726,270.09813853700007,-107.42825698013493,-487.6400681019537,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,1727,-376.07270782457806,-18.233144786099384,5.739525292690258,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,1728,12.990532929752863,-293.53550266190825,-48.37340099729604,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,1729,41.8710214815898,-258.31107278063223,-457.66246632550434,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,1730,-260.8358886991784,106.33163366848028,-392.3834730343743,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,1731,284.6969013670082,42.62969779822932,-399.9821359067814,-4.440892098500626e-16,1.0,90.0,0.0,1.0
dwi.seq,1,0,1,1,1732,175.89896682499784,-260.0971181176259,-359.74920529895434,-4.440892098500626e-16,1.0,90.0,0.0,1.0
