sequence,sequence_index,TR,readout,spin,x,y,z,longitudinal,transverse,phase,Sx,Sy
dwi_te_80_bval_2.seq,1,1,1,3098,4.567266858990475,-177.26529036534814,250.25611122845783,-2.220446049250313e-16,1.0,88.37140851017925,0.02842045630312231,0.9995960572468873
dwi_te_80_bval_2.seq,1,1,1,3099,-316.3241156899115,419.5916197166928,-375.9173532952734,-2.220446049250313e-16,1.0,-101.26040541909151,-0.19526843805852034,-0.9807498341056122
dwi_te_80_bval_2.seq,1,1,1,3100,-288.07329676182445,69.20437700949303,-224.71253765882543,-2.220446049250313e-16,1.0,88.43417543778378,0.02732539243549814,0.9996265917472614
dwi_te_80_bval_2.seq,1,1,1,3101,216.12466278139334,-25.203385330550145,258.06049685351246,-2.220446049250313e-16,1.0,-105.68834521659664,-0.2704046150687742,-0.9627467705214637
dwi_te_80_bval_2.seq,1,1,1,3102,385.9762469119695,-313.157374779645,470.52853142635826,-2.220446049250313e-16,1.0,35.98508006956854,0.8091700273463213,0.5875745627955261
dwi_te_80_bval_2.seq,1,1,1,3103,-250.13627372563056,-466.7411555240875,15.854975950568305,-2.220446049250313e-16,1.0,90.4558857723805,-0.007956623785838467,0.9999683455679638
dwi_te_80_bval_2.seq,1,1,1,3104,-138.0272458268714,-315.9606607676452,-47.37688441355074,-2.220446049250313e-16,1.0,145.2028091051004,-0.8211771891674933,0.5706733075858508
dwi_te_80_bval_2.seq,1,1,1,3105,-109.18019674258478,-548.6287448257965,144.44051235291695,0.0,1.0,56.25518061213711,0.5554950503147468,0.8315198428635464
dwi_te_80_bval_2.seq,1,1,1,3106,244.31022043681494,-392.05428653844325,-336.49092643683014,-2.220446049250313e-16,0.9999999999999999,90.66856304138037,-0.011668361537155003,0.9999319223522359
dwi_te_80_bval_2.seq,1,1,1,3107,168.184773142195,-322.8586706173995,-466.1508216409033,-2.220446049250313e-16,1.0,90.70534121646824,-0.012310215638284381,0.9999242264246521
dwi_te_80_bval_2.seq,1,1,1,3108,-398.47606082256283,-94.64084237000388,57.56801320517958,-4.440892098500626e-16,1.0,36.862132442359325,0.8000813096733128,0.5998915717956341
dwi_te_80_bval_2.seq,1,1,1,3109,-60.16657666383655,-124.48860145573347,450.6880251027157,-2.220446049250313e-16,1.0,89.80767650274186,0.0033566719526645,0.9999943663608322
dwi_te_80_bval_2.seq,1,1,1,3110,84.9662044231543,499.2109616776802,19.009357430838183,-2.220446049250313e-16,1.0,89.77253396148558,0.0039700208798442126,0.9999921194360551
dwi_te_80_bval_2.seq,1,1,1,3111,-210.60600871937012,-129.3168177322177,280.56098146104654,-2.220446049250313e-16,1.0,88.69001520801339,0.022861555867866305,0.9997386404772501
dwi_te_80_bval_2.seq,1,1,1,3112,351.1753914476125,-426.1713755897385,-386.5314004334899,-2.220446049250313e-16,1.0,-141.13299797968557,-0.7786046780533951,-0.6275147450963754
dwi_te_80_bval_2.seq,1,1,1,3113,121.06695446176788,446.5721773630125,456.72006708505654,-2.220446049250313e-16,0.9999999999999999,-141.13522555980785,-0.7786290743644065,-0.6274844735564596
dwi_te_80_bval_2.seq,1,1,1,3114,152.7519467369522,65.02661553502763,227.78091945362846,-4.440892098500626e-16,1.0,90.2576638900282,-0.004497068086516976,0.9999898881381878
dwi_te_80_bval_2.seq,1,1,1,3115,-177.42253475882112,47.12446108311799,372.7575437079385,-4.440892098500626e-16,0.9999999999999999,91.30977133718807,-0.02285783135236098,0.999738725640788
dwi_te_80_bval_2.seq,1,1,1,3116,-383.6035821205037,-153.753833594739,99.45626629590045,-2.220446049250313e-16,1.0,174.13216584017118,-0.9947603680754342,0.10223409463787819
dwi_te_80_bval_2.seq,1,1,1,3117,34.92422371387576,126.9208833393317,237.24376125227346,-2.220446049250313e-16,0.9999999999999999,89.59621403609037,0.007047336207994271,0.9999751672178521
dwi_te_80_bval_2.seq,1,1,1,3118,243.6540182266204,472.7243890200691,77.47993001068164,-2.220446049250313e-16,0.9999999999999999,-101.06935821318393,-0.19199714363515963,-0.9813954844179484
dwi_te_80_bval_2.seq,1,1,1,3119,295.93178782204814,43.91811502666934,-40.533772612170715,-2.220446049250313e-16,1.0,-22.93275934864414,0.9209627700825471,-0.3896505820884674
dwi_te_80_bval_2.seq,1,1,1,3120,335.9710812141721,-11.585872336779431,131.58456745437672,-2.220446049250313e-16,0.9999999999999999,47.62336625970238,0.6740011760160972,0.7387302719727394
dwi_te_80_bval_2.seq,1,1,1,3121,-113.25720905182807,441.28303285209705,-437.0473486194036,-2.220446049250313e-16,1.0,-121.89560508274099,-0.5283732121352593,-0.8490122194043312
dwi_te_80_bval_2.seq,1,1,1,3122,207.5437941797445,410.0548787402178,316.6101660899936,-2.220446049250313e-16,1.0,89.80530902626879,0.0033979919764223292,0.9999942268085992
dwi_te_80_bval_2.seq,1,1,1,3123,-143.80035181964362,-233.59741903832253,-213.58738378074472,-2.220446049250313e-16,0.9999999999999999,-117.7614113865352,-0.4657907707734556,-0.8848948852051693
dwi_te_80_bval_2.seq,1,1,1,3124,-67.49467327937188,-500.336745138804,31.344760692385442,-2.220446049250313e-16,1.0,90.7086044222973,-0.012367164988591046,0.9999235236907595
dwi_te_80_bval_2.seq,1,1,1,3125,-229.86833236642178,-485.3565357073696,-252.9508249334526,-2.220446049250313e-16,1.0,89.01639190205651,0.017166356638702068,0.999852647243459
dwi_te_80_bval_2.seq,1,1,1,3126,275.74894266496847,-101.79949565058065,94.74034805680562,-2.220446049250313e-16,1.0,66.95566349592946,0.39144331463595694,0.920202223115558
dwi_te_80_bval_2.seq,1,1,1,3127,-298.04990157814916,-401.9327947717996,-415.5146203823151,-2.220446049250313e-16,1.0,90.61763626760603,-0.010779577675316324,0.9999418986646883
dwi_te_80_bval_2.seq,1,1,1,3128,-64.56902526419887,143.49072677648044,-245.41391117057765,-2.220446049250313e-16,1.0,-6.611351804441597,0.9933499740239267,-0.11513396156940074
dwi_te_80_bval_2.seq,1,1,1,3129,-466.6320629051511,-490.1155903573301,243.74381766805558,0.0,1.0,90.74841619676226,-0.013061955353351752,0.999914689022192
dwi_te_80_bval_2.seq,1,1,1,3130,-309.60355530926955,-465.1337839938545,463.2023104917624,-2.220446049250313e-16,1.0,88.16028979581006,0.032103483298236445,0.9994845503358818
dwi_te_80_bval_2.seq,1,1,1,3131,479.56099365070907,-58.26315015853072,-13.646874446732644,-4.440892098500626e-16,1.0,90.27291406631866,-0.004763231020425157,0.999988655750777
dwi_te_80_bval_2.seq,1,1,1,3132,12.579421436895217,297.4684535660305,-79.99247935072185,0.0,1.0,88.56304096220337,0.02507703736668143,0.9996855216501388
dwi_te_80_bval_2.seq,1,1,1,3133,-88.62575612358474,462.87971373810706,466.7304779448522,0.0,0.9999999999999999,-10.544462634809179,0.9831131932191656,-0.18299849539932134
dwi_te_80_bval_2.seq,1,1,1,3134,173.37507768493714,-137.82488626921716,291.9340231099108,-2.220446049250313e-16,1.0,90.0018466365741,-3.222988830022309e-5,0.9999999994806171
dwi_te_80_bval_2.seq,1,1,1,3135,406.5098093982055,-433.21473544620096,22.396898570887963,-2.220446049250313e-16,1.0,-53.76440180038935,0.5911069227096434,-0.8065932096941653
dwi_te_80_bval_2.seq,1,1,1,3136,322.3748877383606,-210.2568798656434,-137.13530711210456,-2.220446049250313e-16,0.9999999999999999,88.912698338896,0.01897585495007708,0.9998199422540608
dwi_te_80_bval_2.seq,1,1,1,3137,226.20424637046762,-101.80562971896435,-365.4547221673497,-2.220446049250313e-16,1.0,-20.87416814569133,0.9343652150208012,-0.35631677614046176
dwi_te_80_bval_2.seq,1,1,1,3138,-58.05556206405891,-453.16571611565627,497.707858405868,-2.220446049250313e-16,1.0,90.02509511448204,-0.0004379923598726628,0.9999999040813418
dwi_te_80_bval_2.seq,1,1,1,3139,-353.2800396558126,99.62453940999218,-425.65431381422036,-4.440892098500626e-16,1.0,90.61056041512347,-0.01065608784555801,0.9999432222840594
dwi_te_80_bval_2.seq,1,1,1,3140,47.88957656419185,-234.27323519185842,-267.4893264496701,-2.220446049250313e-16,1.0,89.97948867994239,0.0003579900612891289,0.999999935921556
dwi_te_80_bval_2.seq,1,1,1,3141,-303.0255620426357,243.75703376808244,-163.3207389120069,-2.220446049250313e-16,1.0,-70.92622024778211,0.32678542808623223,-0.9450985578184414
dwi_te_80_bval_2.seq,1,1,1,3142,108.92992932485275,346.5631082245908,483.86282494545526,-2.220446049250313e-16,1.0,76.23464757902843,0.23794615518373294,0.9712783469393719
dwi_te_80_bval_2.seq,1,1,1,3143,-14.414364799920753,-193.31920812986044,-42.94447485729805,-2.220446049250313e-16,1.0,-177.55732967505864,-0.9990913666514147,-0.04261972644924341
dwi_te_80_bval_2.seq,1,1,1,3144,-67.0211945262392,80.81480692534714,26.284399425636842,-2.220446049250313e-16,1.0,91.19025280974449,-0.02077233632860379,0.9997842317437555
dwi_te_80_bval_2.seq,1,1,1,3145,364.4095193058675,-220.65531064462803,377.7424878755877,0.0,1.0,90.22130129296329,-0.0038624265975671242,0.9999925408025694
dwi_te_80_bval_2.seq,1,1,1,3146,-76.93048302775331,333.9532660237423,-389.26118975213365,-2.220446049250313e-16,0.9999999999999999,48.73831562980058,0.6594991246301893,0.7517053309721926
dwi_te_80_bval_2.seq,1,1,1,3147,414.3213685115735,-265.8701457225284,-140.6783288369398,-2.220446049250313e-16,1.0,-172.95010679581628,-0.9924396514259358,-0.12273360696063226
dwi_te_80_bval_2.seq,1,1,1,3148,202.1086026229447,157.7828198432829,-74.82045609377505,-4.440892098500626e-16,1.0,87.87122971779354,0.03714550297925115,0.9993098676628879
dwi_te_80_bval_2.seq,1,1,1,3149,-423.4035395422168,149.0961462803046,452.80447982183455,-2.220446049250313e-16,1.0,-77.2813549980956,0.2201636479117945,-0.9754629506742792
dwi_te_80_bval_2.seq,1,1,1,3150,-378.47584031117253,288.71934794966234,470.9654104491936,-4.440892098500626e-16,1.0,-134.3674054011808,-0.6992567759101658,-0.7148705906272269
dwi_te_80_bval_2.seq,1,1,1,3151,468.4924727898141,95.88051335463544,-285.9797596407125,-2.220446049250313e-16,1.0,-118.09333363746373,-0.4709092425923715,-0.8821816622675168
dwi_te_80_bval_2.seq,1,1,1,3152,-361.22951709953503,-407.6265061185959,-101.50258824615807,-2.220446049250313e-16,1.0,110.42781438753264,-0.3490270122489326,0.9371126638353487
dwi_te_80_bval_2.seq,1,1,1,3153,155.99930147713488,414.58268641863793,372.0270986350588,-2.220446049250313e-16,1.0,-64.85599028204433,0.4248948780464422,-0.9052426981809348
dwi_te_80_bval_2.seq,1,1,1,3154,62.05577018115133,259.3409870549653,18.094121419944592,0.0,1.0,89.80327441663837,0.0034335024063062245,0.9999941055132404
dwi_te_80_bval_2.seq,1,1,1,3155,-226.14202650918375,-288.40407639222826,295.2487011042829,-2.220446049250313e-16,1.0,178.3817380585656,-0.9996011647735875,0.028240244037313872
dwi_te_80_bval_2.seq,1,1,1,3156,-503.85451819798504,1.7872538160177789,-206.2725011253322,-2.220446049250313e-16,1.0,87.31831075399441,0.046787220140813594,0.9989048783700554
dwi_te_80_bval_2.seq,1,1,1,3157,-307.6479041554093,453.3541294075076,350.4093497075885,-2.220446049250313e-16,0.9999999999999999,89.14755715461706,0.014877385464016011,0.9998893255764634
dwi_te_80_bval_2.seq,1,1,1,3158,-273.8838848081955,150.6613783754529,-477.12898510122955,-2.220446049250313e-16,0.9999999999999999,15.688684996276606,0.9627451669310367,0.27041032441630236
dwi_te_80_bval_2.seq,1,1,1,3159,452.68798117897137,167.65085445180424,438.8864153710027,-4.440892098500626e-16,1.0,89.61312248642025,0.00675223510409513,0.9999772034007071
dwi_te_80_bval_2.seq,1,1,1,3160,-355.958762078399,103.33454368956153,-2.678921047701086,-2.220446049250313e-16,0.9999999999999999,91.82596876285515,-0.031863772604018716,0.9994922210780027
dwi_te_80_bval_2.seq,1,1,1,3161,-491.7419307833427,82.49643424818976,-76.50373994463801,0.0,1.0,89.33769888758161,0.011559077630066352,0.9999331916304919
dwi_te_80_bval_2.seq,1,1,1,3162,263.4021040455834,-292.0580120639071,47.04931861222808,-2.220446049250313e-16,1.0,-14.602164744542279,0.9676996461270251,-0.2521059199733923
dwi_te_80_bval_2.seq,1,1,1,3163,-61.816288977939294,295.42154885201074,93.11764907493345,0.0,1.0,89.5761734106627,0.007397101981755981,0.9999726410668801
dwi_te_80_bval_2.seq,1,1,1,3164,62.87954852728563,-166.38634717303444,489.22469000319165,-2.220446049250313e-16,0.9999999999999999,179.32604842805642,-0.9999308205486626,0.011762402683046277
dwi_te_80_bval_2.seq,1,1,1,3165,402.7276860921218,242.98492790761824,68.3375900407955,-4.440892098500626e-16,1.0,89.74929863126908,0.004375550361517018,0.999990427233698
dwi_te_80_bval_2.seq,1,1,1,3166,-32.6918911985271,335.0181279929512,-171.36773046531184,-2.220446049250313e-16,1.0,87.69753786402725,0.04017473025608979,0.9991926696332647
dwi_te_80_bval_2.seq,1,1,1,3167,8.791597561075013,-142.72477722836322,-416.6254751494426,-4.440892098500626e-16,1.0,176.0039779977969,-0.9975688909888077,0.06968721354280276
dwi_te_80_bval_2.seq,1,1,1,3168,-152.87695494325786,-476.9359748481746,-322.1609215142524,-4.440892098500626e-16,0.9999999999999999,90.53908746216894,-0.009408712349603046,0.9999557370863583
dwi_te_80_bval_2.seq,1,1,1,3169,115.91220063094981,396.5293895554485,-511.45495767989803,-4.440892098500626e-16,1.0,150.98531272500804,-0.8744954016731664,0.485033805473894
dwi_te_80_bval_2.seq,1,1,1,3170,219.97975657229654,-47.125417513507564,413.56421411270026,-2.220446049250313e-16,1.0,90.19576389244276,-0.003416717831839568,0.9999941630025935
dwi_te_80_bval_2.seq,1,1,1,3171,-355.394680482999,391.54923302427164,65.90107497761268,-2.220446049250313e-16,0.9999999999999999,-160.31559678551093,-0.9415622724022612,-0.33683896328763674
dwi_te_80_bval_2.seq,1,1,1,3172,-503.6185926173652,134.09286359758778,458.4685566310046,-2.220446049250313e-16,1.0,77.0289182408078,0.22445924309952717,0.9744834776368388
dwi_te_80_bval_2.seq,1,1,1,3173,-423.23120960374496,7.828184837271682,367.5794085107831,-2.220446049250313e-16,1.0,89.08121105260307,0.01603520500065593,0.9998714278348927
dwi_te_80_bval_2.seq,1,1,1,3174,-206.09121499015401,-461.51229386134696,387.2862229415491,-2.220446049250313e-16,1.0,-53.79795417319929,0.590634480902086,-0.8069392232191489
dwi_te_80_bval_2.seq,1,1,1,3175,-134.16118423631963,203.86620369150643,113.7159839418741,-2.220446049250313e-16,1.0,-75.42665837322102,0.25161907874963013,-0.967826347651885
dwi_te_80_bval_2.seq,1,1,1,3176,-33.16693559678142,-194.01932763282912,-268.91227780084444,-4.440892098500626e-16,1.0,-112.31499844760907,-0.379698340795092,-0.9251103555778922
dwi_te_80_bval_2.seq,1,1,1,3177,357.7548789717786,131.78830555844155,257.71594427676206,-2.220446049250313e-16,1.0,88.57108624039029,0.024936664684301144,0.9996890330269822
dwi_te_80_bval_2.seq,1,1,1,3178,-175.74445106400114,198.48880382864527,-466.52940707253344,-2.220446049250313e-16,1.0,-14.25115534499946,0.9692259459333542,-0.24617283710757912
dwi_te_80_bval_2.seq,1,1,1,3179,427.2393711350071,384.03943381219426,-310.12620542533676,-4.440892098500626e-16,0.9999999999999999,89.09719467091509,0.015756273481758527,0.9998758622178894
dwi_te_80_bval_2.seq,1,1,1,3180,-196.36090120693936,-194.51592770346474,189.56109223615329,-2.220446049250313e-16,1.0,89.21213766866458,0.013750358395261338,0.999905459353034
dwi_te_80_bval_2.seq,1,1,1,3181,-151.21373845962574,149.42413160243754,-47.85771104144125,-4.440892098500626e-16,1.0,125.69545561439122,-0.5834767995288459,0.8121298076117973
dwi_te_80_bval_2.seq,1,1,1,3182,-240.48471259085142,-9.28218333717158,340.7630846185407,0.0,1.0,91.21197042690665,-0.0211512969668243,0.9997762862943995
dwi_te_80_bval_2.seq,1,1,1,3183,285.98656029396767,459.62239683079054,-51.374992699653994,-2.220446049250313e-16,0.9999999999999999,3.2725549612810028,0.998369275610629,0.057085808365193766
dwi_te_80_bval_2.seq,1,1,1,3184,311.82131736386873,-232.65145727005026,-328.3363472805012,-2.220446049250313e-16,1.0,89.73082483122744,0.004697975678036677,0.9999889644513726
dwi_te_80_bval_2.seq,1,1,1,3185,404.6835280145176,-76.4950094604201,-134.03205298036428,-4.440892098500626e-16,0.9999999999999999,-157.1915510316876,-0.921805997620038,-0.3876515223131805
dwi_te_80_bval_2.seq,1,1,1,3186,262.0045562632505,-260.13949993425734,-1.3057540274086987,-2.220446049250313e-16,1.0,90.3233413061289,-0.005643340445034277,0.9999840762275275
dwi_te_80_bval_2.seq,1,1,1,3187,-486.03098122133713,-446.8693530541995,-131.4311770261107,-2.220446049250313e-16,1.0,-7.7775265583213695,0.9908009967298395,-0.13532695547878354
dwi_te_80_bval_2.seq,1,1,1,3188,-404.5188716146892,-10.040146064564016,-259.93581870899084,-4.440892098500626e-16,1.0,90.07001413204762,-0.0012219768230419346,0.9999992533860432
dwi_te_80_bval_2.seq,1,1,1,3189,169.79740178772238,-274.75851229539444,-36.8880110410977,-2.220446049250313e-16,1.0,88.96973809208112,0.01798049346671976,0.9998383378600229
dwi_te_80_bval_2.seq,1,1,1,3190,-140.87339511289662,-62.75834658164719,371.94964047447695,0.0,1.0,90.75184289342587,-0.01312175736699705,0.9999139060357155
dwi_te_80_bval_2.seq,1,1,1,3191,265.813274396619,271.3098250305613,-205.1671736499246,-4.440892098500626e-16,1.0,-2.7462194712861674,0.9988515500357891,-0.04791222172996629
dwi_te_80_bval_2.seq,1,1,1,3192,-413.8327425810988,54.433158527446395,342.58305257448797,-2.220446049250313e-16,0.9999999999999999,56.984645450358585,0.5448637686389698,0.8385245814074498
dwi_te_80_bval_2.seq,1,1,1,3193,-63.20968036194738,-371.89673518935746,388.5375745703065,0.0,1.0,90.16893254299225,-0.002948424817086147,0.9999956533861025
dwi_te_80_bval_2.seq,1,1,1,3194,267.2573311178506,-56.97024094119761,60.21386255695649,-2.220446049250313e-16,0.9999999999999999,89.17777069206477,0.014350116074288877,0.9998970317831003
dwi_te_80_bval_2.seq,1,1,1,3195,67.47826215385024,-343.1454212833094,-136.5835039674471,-2.220446049250313e-16,1.0,91.33524039322435,-0.023302231823226913,0.9997284661307072
dwi_te_80_bval_2.seq,1,1,1,3196,-375.3512600096011,234.97781209833659,338.1630589721248,-2.220446049250313e-16,0.9999999999999999,88.96081954528836,0.018136126090283276,0.9998355269395247
dwi_te_80_bval_2.seq,1,1,1,3197,-54.15217297693748,182.68578192308655,307.36863566169404,-2.220446049250313e-16,0.9999999999999999,91.00852012703649,-0.017601087864867804,0.9998450888542549
dwi_te_80_bval_2.seq,1,1,1,3198,7.752091763507536,-106.4554739177589,-96.79586034963384,-2.220446049250313e-16,1.0,109.57813856890535,-0.3350920995969505,0.9421853770822955
dwi_te_80_bval_2.seq,1,1,1,3199,-464.8991433781973,-414.5315455405294,-510.6769515713888,0.0,1.0,87.78096034852751,0.038719866632250584,0.9992501047925793
dwi_te_80_bval_2.seq,1,1,1,3200,-372.1542756513172,221.40718691808513,-312.42149710044276,-2.220446049250313e-16,1.0,-1.9700974079514708,0.9994089049135909,-0.034377911213698084
dwi_te_80_bval_2.seq,1,1,1,3201,-208.2811083144288,208.66302380411244,208.03315429220504,-2.220446049250313e-16,1.0,-18.167947179974817,0.950146631527131,-0.3118034294193159
dwi_te_80_bval_2.seq,1,1,1,3202,323.88642685399964,316.7186238347375,-279.0314125542022,-2.220446049250313e-16,1.0,-167.6581648010715,-0.9768897673144233,-0.21374373094051638
dwi_te_80_bval_2.seq,1,1,1,3203,-3.070820999798927,455.04259048862247,-279.9634087117648,-2.220446049250313e-16,1.0,91.52011911805005,-0.026527971210814967,0.9996480714448651
dwi_te_80_bval_2.seq,1,1,1,3204,172.10667748706967,264.8478722496223,-478.80656816315525,-2.220446049250313e-16,0.9999999999999999,89.285420240868,0.012471446247168004,0.999922228490048
dwi_te_80_bval_2.seq,1,1,1,3205,242.47638018177867,-129.49133028817306,107.95551622888705,-2.220446049250313e-16,1.0,90.80177726654347,-0.013993196461669572,0.999902090433251
dwi_te_80_bval_2.seq,1,1,1,3206,-115.82211749629316,-318.45589171641933,-165.09968171512278,-4.440892098500626e-16,1.0,47.803564560711266,0.6716745001090756,0.7408463848215927
dwi_te_80_bval_2.seq,1,1,1,3207,108.97053601832796,-31.853302786640963,-175.69385928808208,-2.220446049250313e-16,1.0,87.36048885509763,0.04605186696367445,0.9989390499670938
dwi_te_80_bval_2.seq,1,1,1,3208,27.444554107005644,237.93041730622582,95.26230292459061,-2.220446049250313e-16,1.0,90.78575734581347,-0.013713622931246974,0.9999059638516512
dwi_te_80_bval_2.seq,1,1,1,3209,-315.99926660088533,367.3382430598629,370.3631377273245,-2.220446049250313e-16,1.0,-127.78085908532194,-0.6126430508045775,-0.7903597233544103
dwi_te_80_bval_2.seq,1,1,1,3210,13.68691401534457,-380.4909993124315,-332.10027055890777,-4.440892098500626e-16,1.0,63.23644444230668,0.4503096975352348,0.8928724300289069
dwi_te_80_bval_2.seq,1,1,1,3211,73.01445977554951,-18.53417685058309,-352.08746146174184,-2.220446049250313e-16,1.0,-143.54427957684334,-0.8043163140842978,-0.5942013689801203
dwi_te_80_bval_2.seq,1,1,1,3212,469.7406265432622,12.346159324540878,382.091580869827,-2.220446049250313e-16,1.0,91.12121819566346,-0.01956770020364871,0.9998085342247985
dwi_te_80_bval_2.seq,1,1,1,3213,-312.5401499085528,-31.913798237205775,376.39794709291635,-2.220446049250313e-16,0.9999999999999999,90.73493316840359,-0.012826651831514197,0.999917735117641
dwi_te_80_bval_2.seq,1,1,1,3214,-96.29071631310877,277.369694434327,-47.95787850947348,-2.220446049250313e-16,1.0,55.978525578901326,0.5595035869332008,0.8288279291921106
dwi_te_80_bval_2.seq,1,1,1,3215,273.7445330306119,164.92861256603496,-380.1169669407926,-2.220446049250313e-16,0.9999999999999999,-172.27714516734432,-0.9909296748479919,-0.13438147009782542
dwi_te_80_bval_2.seq,1,1,1,3216,122.16838683642479,-203.2036167259298,-218.23715296975053,-2.220446049250313e-16,1.0,90.4892218451896,-0.008538428219165095,0.9999635469573609
dwi_te_80_bval_2.seq,1,1,1,3217,500.5344556562253,-289.70007636873027,220.57018015907252,-2.220446049250313e-16,1.0,89.3205187303738,0.011858907382710004,0.9999296806854412
dwi_te_80_bval_2.seq,1,1,1,3218,186.22335072557487,-97.78862742583624,118.01383681256227,-2.220446049250313e-16,1.0,-46.67486354498624,0.6861375709439217,-0.7274718095838318
dwi_te_80_bval_2.seq,1,1,1,3219,-67.4252785253094,-306.8232364815592,69.23930779266388,-2.220446049250313e-16,1.0,89.67689168339791,0.005639274075375148,0.9999840991675332
dwi_te_80_bval_2.seq,1,1,1,3220,168.1869823965747,262.2076279832145,294.9780705721943,-2.220446049250313e-16,1.0,89.16981133385616,0.01448901863842767,0.9998950286599565
dwi_te_80_bval_2.seq,1,1,1,3221,-183.74592670416916,212.41099730800323,-14.157239873207859,-2.220446049250313e-16,1.0,132.210818716439,-0.67186045771791,0.740677747306533
dwi_te_80_bval_2.seq,1,1,1,3222,-35.33368432152971,333.86026365356474,-471.14488090615583,-4.440892098500626e-16,1.0,-0.5773135464651773,0.9999492373177714,-0.01007585170630123
dwi_te_80_bval_2.seq,1,1,1,3223,-411.1418624862772,473.5915973280739,-153.59262195160022,0.0,1.0,148.2727857146847,-0.8505614255223216,0.5258757090924016
dwi_te_80_bval_2.seq,1,1,1,3224,134.18417301624427,-310.915397373034,-202.21418289861313,-2.220446049250313e-16,1.0,-89.85692766375132,0.002497080740997965,-0.9999968822890264
dwi_te_80_bval_2.seq,1,1,1,3225,287.3962873152544,17.28550085036201,-346.0277159136304,-2.220446049250313e-16,0.9999999999999999,91.30580920428974,-0.022788697100998866,0.9997403039211927
dwi_te_80_bval_2.seq,1,1,1,3226,-181.08068768729032,104.35316298931781,-254.06427599900417,-2.220446049250313e-16,0.9999999999999999,78.40922298892701,0.20092023482103785,0.9796076047272493
dwi_te_80_bval_2.seq,1,1,1,3227,317.0905235657634,292.16833460597337,262.0342292094387,-2.220446049250313e-16,1.0,88.95060839587768,0.018314314666863073,0.9998322788739535
dwi_te_80_bval_2.seq,1,1,1,3228,253.92795723073826,210.60803481372895,314.9754507775755,-2.220446049250313e-16,0.9999999999999999,-140.56543757105283,-0.7723505455938624,-0.6351965323589721
dwi_te_80_bval_2.seq,1,1,1,3229,226.84278743848336,-146.6197674796888,444.2628222919372,-2.220446049250313e-16,0.9999999999999999,124.75343404186742,-0.5700460072588056,0.8216127735182149
dwi_te_80_bval_2.seq,1,1,1,3230,189.62967715136585,467.9557272962989,-85.31342056182818,0.0,1.0,88.88829635520779,0.019401671489913074,0.9998117698564053
dwi_te_80_bval_2.seq,1,1,1,3231,-423.50642183419205,327.0930004897472,160.95699960098645,-2.220446049250313e-16,1.0,-23.834699615599675,0.9147151039429849,-0.4040993425119302
dwi_te_80_bval_2.seq,1,1,1,3232,-277.8726952944062,54.230282873992074,298.2133321960626,-4.440892098500626e-16,1.0,92.01595985420363,-0.03517787766259071,0.9993810669225007
dwi_te_80_bval_2.seq,1,1,1,3233,-21.344274090586556,-240.9491377659612,331.17194599229344,-2.220446049250313e-16,1.0,168.68969032594498,-0.9805793845621295,0.19612259067163937
dwi_te_80_bval_2.seq,1,1,1,3234,-288.24733192640764,-412.7808798503347,511.7926379640959,-2.220446049250313e-16,1.0,90.28971997394729,-0.005056545905743499,0.999987215590031
dwi_te_80_bval_2.seq,1,1,1,3235,10.634076839061693,-195.50872086930735,-154.35403623020233,-2.220446049250313e-16,1.0,90.812184173549,-0.014174813238256371,0.9998995322879497
dwi_te_80_bval_2.seq,1,1,1,3236,-64.75148953742705,-277.5862109037301,-414.10101143851426,-2.220446049250313e-16,1.0,89.86408093449108,0.0023722329844061605,0.9999971862513752
dwi_te_80_bval_2.seq,1,1,1,3237,-271.16732832299624,-96.31438264376062,150.09884355639286,0.0,1.0,115.03387583512722,-0.4231540376625586,0.9060577577670609
dwi_te_80_bval_2.seq,1,1,1,3238,312.2310084275268,162.12440209593206,-364.743429634937,-2.220446049250313e-16,1.0,90.41231535738552,-0.007196198431951723,0.999974107028841
dwi_te_80_bval_2.seq,1,1,1,3239,281.47363705538646,-212.350470733596,220.16740859694772,0.0,1.0,104.14301256190538,-0.2443430364916848,0.9696888575816591
dwi_te_80_bval_2.seq,1,1,1,3240,-337.79481143582086,119.69427248477609,-438.45965159887527,-2.220446049250313e-16,1.0,90.13216142858073,-0.0023066500273946165,0.999997339679287
dwi_te_80_bval_2.seq,1,1,1,3241,-329.87258753057756,-72.86218848031972,325.507354796953,-2.220446049250313e-16,1.0,88.49631189439788,0.026241295781666226,0.9996556379052234
dwi_te_80_bval_2.seq,1,1,1,3242,-182.82551090264138,494.5726653677035,78.52020663356994,-2.220446049250313e-16,0.9999999999999999,88.39006854730724,0.02809490727092195,0.9996052601829575
dwi_te_80_bval_2.seq,1,1,1,3243,-186.8070046740192,-150.64925277427696,-128.86838831250856,0.0,1.0,87.87399720956137,0.037097234427232055,0.999311660693425
dwi_te_80_bval_2.seq,1,1,1,3244,346.3070922208908,-507.20794753590087,-132.89683248466463,-2.220446049250313e-16,1.0,116.67292809632272,-0.44889683598599034,0.8935835890624709
dwi_te_80_bval_2.seq,1,1,1,3245,414.8764701563714,-330.00622276944387,-448.36888556465476,0.0,1.0,89.28882628004158,0.012412004250387606,0.999922968108288
dwi_te_80_bval_2.seq,1,1,1,3246,-38.13537702588256,494.95524562801774,484.2795078405664,0.0,1.0,90.21594298014668,-0.0037689070773969688,0.9999928976444993
